"","Proyecto","Estacion","Departamento","CodPuntoConteo","Familia","Especie","PlotAsoc","Trans_c","Perm_c","individuos"
"3579","GEF","Seca","Guajira","S_G_BB_9","Trochilidae","Amazilia tzacatl","T2P2","Low","Low",1
"3580","GEF","Lluviosa","Guajira","L_G_BB_2","Emberizidae","Arremonops conirostris","T2P2","Low","Low",1
"3581","GEF","Lluviosa","Guajira","L_G_BB_1rem","Tyrannidae","Atalotriccus pilaris","T2P2","Low","Low",1
"3582","GEF","Seca","Guajira","S_G_BB_5","Tyrannidae","Atalotriccus pilaris","T2P2","Low","Low",1
"3583","GEF","Seca","Guajira","S_G_BB_5","Parulidae","Basileuterus rufifrons","T2P2","Low","Low",1
"3584","GEF","Seca","Guajira","S_G_BB_4","Accipitridae","Buteo nitidus","T2P2","Low","Low",1
"3585","GEF","Lluviosa","Guajira","L_G_BB_1rem","Tyrannidae","Camptostoma obsoletum","T2P2","Low","Low",1
"3586","GEF","Lluviosa","Guajira","L_G_BB_2","Tyrannidae","Camptostoma obsoletum","T2P2","Low","Low",1
"3587","GEF","Lluviosa","Guajira","L_G_BB_1rem","Troglodytidae","Cantorchilus leucotis","T2P2","Low","Low",1
"3588","GEF","Lluviosa","Guajira","L_G_BB_2","Troglodytidae","Cantorchilus leucotis","T2P2","Low","Low",2
"3589","GEF","Seca","Guajira","S_G_BB_4","Troglodytidae","Cantorchilus leucotis","T2P2","Low","Low",1
"3590","GEF","Seca","Guajira","S_G_BB_5","Troglodytidae","Cantorchilus leucotis","T2P2","Low","Low",1
"3591","GEF","Seca","Guajira","S_G_BB_9","Troglodytidae","Cantorchilus leucotis","T2P2","Low","Low",1
"3592","GEF","Seca","Guajira","S_G_BB_9","Tyrannidae","Capsiempis flaveola","T2P2","Low","Low",1
"3593","GEF","Lluviosa","Guajira","L_G_BB_2","Trochilidae","Chalybura buffonii","T2P2","Low","Low",1
"3594","GEF","Seca","Guajira","S_G_BB_4","Trochilidae","Chalybura buffonii","T2P2","Low","Low",1
"3595","GEF","Lluviosa","Guajira","L_G_BB_2","Pipridae","Chiroxiphia lanceolata","T2P2","Low","Low",3
"3596","GEF","Seca","Guajira","S_G_BB_5","Pipridae","Chiroxiphia lanceolata","T2P2","Low","Low",1
"3597","GEF","Seca","Guajira","S_G_BB_9","Pipridae","Chiroxiphia lanceolata","T2P2","Low","Low",4
"3598","GEF","Seca","Guajira","S_G_BB_5","Thraupidae","Coereba flaveola","T2P2","Low","Low",1
"3599","GEF","Seca","Guajira","S_G_BB_9","Tyrannidae","Contopus virens","T2P2","Low","Low",1
"3600","GEF","Lluviosa","Guajira","L_G_BB_1rem","Tinamidae","Crypturellus soui","T2P2","Low","Low",1
"3601","GEF","Seca","Guajira","S_G_BB_4","Tinamidae","Crypturellus soui","T2P2","Low","Low",1
"3602","GEF","Seca","Guajira","S_G_BB_5","Tinamidae","Crypturellus soui","T2P2","Low","Low",1
"3603","GEF","Seca","Guajira","S_G_BB_9","Tinamidae","Crypturellus soui","T2P2","Low","Low",1
"3604","GEF","Seca","Guajira","S_G_BB_5","Cardinalidae","Cyanocompsa cyanoides","T2P2","Low","Low",1
"3605","GEF","Seca","Guajira","S_G_BB_4","Corvidae","Cyanocorax affinis","T2P2","Low","Low",1
"3606","GEF","Seca","Guajira","S_G_BB_9","Furnariidae","Dendrocincla fuliginosa","T2P2","Low","Low",2
"3607","GEF","Seca","Guajira","S_G_BB_9","Picidae","Dryocopus lineatus","T2P2","Low","Low",2
"3608","GEF","Lluviosa","Guajira","L_G_BB_1rem","Thraupidae","Eucometis penicillata","T2P2","Low","Low",1
"3609","GEF","Seca","Guajira","S_G_BB_4","Thraupidae","Eucometis penicillata","T2P2","Low","Low",1
"3610","GEF","Seca","Guajira","S_G_BB_5","Thraupidae","Euphonia laniirostris","T2P2","Low","Low",1
"3611","GEF","Lluviosa","Guajira","L_G_BB_1rem","Thraupidae","Euphonia trinitatis","T2P2","Low","Low",1
"3612","GEF","Seca","Guajira","S_G_BB_5","Galbulidae","Galbula ruficauda","T2P2","Low","Low",1
"3613","GEF","Seca","Guajira","S_G_BB_4","Strigidae","Glaucidium brasilianum","T2P2","Low","Low",1
"3614","GEF","Lluviosa","Guajira","L_G_BB_1rem","Trochilidae","Glaucis hirsutus","T2P2","Low","Low",1
"3615","GEF","Seca","Guajira","S_G_BB_4","Trochilidae","Glaucis hirsutus","T2P2","Low","Low",1
"3616","GEF","Seca","Guajira","S_G_BB_5","Trochilidae","Glaucis hirsutus","T2P2","Low","Low",1
"3617","GEF","Seca","Guajira","S_G_BB_9","Trochilidae","Glaucis hirsutus","T2P2","Low","Low",1
"3618","GEF","Seca","Guajira","S_G_BB_5","Tyrannidae","Hemitriccus margaritaceiventer","T2P2","Low","Low",1
"3619","GEF","Seca","Guajira","S_G_BB_9","Falconidae","Herpetotheres cachinnans","T2P2","Low","Low",1
"3620","GEF","Seca","Guajira","S_G_BB_9","Vireonidae","Hylophilus flavipes","T2P2","Low","Low",1
"3621","GEF","Seca","Guajira","S_G_BB_4","Columbidae","Leptotila verreauxi","T2P2","Low","Low",1
"3622","GEF","Seca","Guajira","S_G_BB_5","Columbidae","Leptotila verreauxi","T2P2","Low","Low",1
"3623","GEF","Seca","Guajira","S_G_BB_9","Columbidae","Leptotila verreauxi","T2P2","Low","Low",4
"3624","GEF","Lluviosa","Guajira","L_G_BB_1rem","Pipridae","Manacus manacus","T2P2","Low","Low",1
"3625","GEF","Seca","Guajira","S_G_BB_4","Pipridae","Manacus manacus","T2P2","Low","Low",1
"3626","GEF","Seca","Guajira","S_G_BB_5","Pipridae","Manacus manacus","T2P2","Low","Low",1
"3627","GEF","Lluviosa","Guajira","L_G_BB_1rem","Troglodytidae","Microcerculus marginatus","T2P2","Low","Low",1
"3628","GEF","Lluviosa","Guajira","L_G_BB_2","Troglodytidae","Microcerculus marginatus","T2P2","Low","Low",1
"3629","GEF","Seca","Guajira","S_G_BB_4","Tyrannidae","Myiodynastes maculatus","T2P2","Low","Low",1
"3630","GEF","Lluviosa","Guajira","L_G_BB_2","Tyrannidae","Myiopagis gaimardii","T2P2","Low","Low",1
"3631","GEF","Lluviosa","Guajira","L_G_BB_1rem","Thamnophilidae","Myrmeciza longipes","T2P2","Low","Low",2
"3632","GEF","Lluviosa","Guajira","L_G_BB_2","Thamnophilidae","Myrmeciza longipes","T2P2","Low","Low",1
"3633","GEF","Seca","Guajira","S_G_BB_5","Thamnophilidae","Myrmeciza longipes","T2P2","Low","Low",1
"3634","GEF","Seca","Guajira","S_G_BB_5","Tyrannidae","Oncostoma olivaceum","T2P2","Low","Low",1
"3635","GEF","Seca","Guajira","S_G_BB_4","Tityridae","Onychorhynchus mexicanus","T2P2","Low","Low",1
"3636","GEF","Lluviosa","Guajira","L_G_BB_2","Tityridae","Pachyramphus polychopterus","T2P2","Low","Low",1
"3637","GEF","Lluviosa","Guajira","L_G_BB_1rem","Columbidae","Patagioenas cayennensis","T2P2","Low","Low",1
"3638","GEF","Seca","Guajira","S_G_BB_9","Columbidae","Patagioenas speciosa","T2P2","Low","Low",1
"3639","GEF","Seca","Guajira","S_G_BB_4","Trochilidae","Phaethornis anthophilus","T2P2","Low","Low",1
"3640","GEF","Lluviosa","Guajira","L_G_BB_1rem","Trochilidae","Phaethornis augusti ","T2P2","Low","Low",1
"3641","GEF","Seca","Guajira","S_G_BB_4","Psittacidae","Pionus menstruus","T2P2","Low","Low",1
"3642","GEF","Seca","Guajira","S_G_BB_9","Psittacidae","Pionus menstruus","T2P2","Low","Low",1
"3643","GEF","Lluviosa","Guajira","L_G_BB_1rem","Tyrannidae","Poecilotriccus sylvia","T2P2","Low","Low",1
"3644","GEF","Seca","Guajira","S_G_BB_4","Tyrannidae","Poecilotriccus sylvia","T2P2","Low","Low",1
"3645","GEF","Seca","Guajira","S_G_BB_4","Polioptilidae","Ramphocaenus melanurus","T2P2","Low","Low",1
"3646","GEF","Lluviosa","Guajira","L_G_BB_1rem","Thraupidae","Ramphocelus dimidiatus","T2P2","Low","Low",1
"3647","GEF","Lluviosa","Guajira","L_G_BB_2","Thraupidae","Ramphocelus dimidiatus","T2P2","Low","Low",1
"3648","GEF","Seca","Guajira","S_G_BB_4","Thraupidae","Ramphocelus dimidiatus","T2P2","Low","Low",1
"3649","GEF","Seca","Guajira","S_G_BB_5","Thraupidae","Ramphocelus dimidiatus","T2P2","Low","Low",1
"3650","GEF","Seca","Guajira","S_G_BB_9","Thraupidae","Ramphocelus dimidiatus","T2P2","Low","Low",4
"3651","GEF","Seca","Guajira","S_G_BB_4","Thraupidae","Rhodinocichla rosea","T2P2","Low","Low",1
"3652","GEF","Seca","Guajira","S_G_BB_5","Thraupidae","Rhodinocichla rosea","T2P2","Low","Low",1
"3653","GEF","Lluviosa","Guajira","L_G_BB_1rem","Cardinalidae","Saltator maximus","T2P2","Low","Low",1
"3654","GEF","Lluviosa","Guajira","L_G_BB_2","Cardinalidae","Saltator maximus","T2P2","Low","Low",1
"3655","GEF","Seca","Guajira","S_G_BB_5","Cardinalidae","Saltator maximus","T2P2","Low","Low",1
"3656","GEF","Seca","Guajira","S_G_BB_5","Parulidae","Setophaga pitiayumi","T2P2","Low","Low",1
"3657","GEF","Lluviosa","Guajira","L_G_BB_1rem","Thraupidae","Tachyphonus luctuosus","T2P2","Low","Low",2
"3658","GEF","Seca","Guajira","S_G_BB_9","Thraupidae","Tersina viridis","T2P2","Low","Low",1
"3659","GEF","Seca","Guajira","S_G_BB_5","Thamnophilidae","Thamnophilus doliatus","T2P2","Low","Low",1
"3660","GEF","Lluviosa","Guajira","L_G_BB_2","Thraupidae","Thraupis palmarum","T2P2","Low","Low",2
"3661","GEF","Lluviosa","Guajira","L_G_BB_1rem","Troglodytidae","Thryophilus rufalbus","T2P2","Low","Low",1
"3662","GEF","Lluviosa","Guajira","L_G_BB_2","Troglodytidae","Thryophilus rufalbus","T2P2","Low","Low",1
"3663","GEF","Seca","Guajira","S_G_BB_4","Troglodytidae","Thryophilus rufalbus","T2P2","Low","Low",1
"3664","GEF","Seca","Guajira","S_G_BB_5","Troglodytidae","Thryophilus rufalbus","T2P2","Low","Low",1
"3665","GEF","Lluviosa","Guajira","L_G_BB_1rem","Tyrannidae","Tolmomyias sulphurescens","T2P2","Low","Low",1
"3666","GEF","Seca","Guajira","S_G_BB_4","Tyrannidae","Tolmomyias sulphurescens","T2P2","Low","Low",1
"3667","GEF","Lluviosa","Guajira","L_G_BB_2","Troglodytidae","Troglodytes aedon","T2P2","Low","Low",1
"3668","GEF","Seca","Guajira","S_G_BB_4","Trogonidae","Trogon caligatus","T2P2","Low","Low",1
"3669","GEF","Lluviosa","Guajira","L_G_BB_1rem","Turdidae","Turdus leucomelas","T2P2","Low","Low",1
"3670","GEF","Lluviosa","Guajira","L_G_BB_2","Tyrannidae","Tyrannulus elatus","T2P2","Low","Low",1
"3671","GEF","Lluviosa","Guajira","L_G_BB_1rem","Furnariidae","Xiphorhynchus susurrans","T2P2","Low","Low",1
"3672","GEF","Seca","Guajira","S_G_BB_4","Furnariidae","Xiphorhynchus susurrans","T2P2","Low","Low",1
"3673","GEF","Seca","Guajira","S_G_BB_5","Furnariidae","Xiphorhynchus susurrans","T2P2","Low","Low",1
"3674","GEF","Seca","Guajira","S_G_BB_9","Furnariidae","Xiphorhynchus susurrans","T2P2","Low","Low",1
"3675","GEF","Seca","Huila","S_H_BB_30","Psittacidae","Amazona amazonica","T2P3","Low","Low",1
"3676","GEF","Lluviosa","Huila","L_H_BB_1","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",2
"3677","GEF","Lluviosa","Huila","L_H_BB_3","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",1
"3678","GEF","Seca","Huila","S_H_BB_29","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",2
"3679","GEF","Seca","Huila","S_H_BB_30","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",4
"3680","GEF","Seca","Huila","S_H_BB_31","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",2
"3681","GEF","Seca","Huila","S_H_BB_33","Psittacidae","Amazona ochrocephala","T2P3","Low","Low",2
"3682","GEF","Lluviosa","Huila","L_H_BB_1","Rallidae","Aramides cajaneus","T2P3","Low","Low",1
"3683","GEF","Seca","Huila","S_H_BB_28","Ardeidae","Ardea alba","T2P3","Low","Low",1
"3684","GEF","Seca","Huila","S_H_BB_31","Emberizidae","Arremonops conirostris","T2P3","Low","Low",1
"3685","GEF","Seca","Huila","S_H_BB_33","Emberizidae","Arremonops conirostris","T2P3","Low","Low",2
"3686","GEF","Seca","Huila","S_H_BB_28","Tyrannidae","Atalotriccus pilaris","T2P3","Low","Low",1
"3687","GEF","Seca","Huila","S_H_BB_30","Tyrannidae","Atalotriccus pilaris","T2P3","Low","Low",1
"3688","GEF","Seca","Huila","S_H_BB_31","Tyrannidae","Atalotriccus pilaris","T2P3","Low","Low",1
"3689","GEF","Lluviosa","Huila","L_H_BB_1","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",1
"3690","GEF","Lluviosa","Huila","L_H_BB_2","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",1
"3691","GEF","Seca","Huila","S_H_BB_30","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",2
"3692","GEF","Seca","Huila","S_H_BB_31","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",1
"3693","GEF","Seca","Huila","S_H_BB_32","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",2
"3694","GEF","Seca","Huila","S_H_BB_33","Parulidae","Basileuterus rufifrons","T2P3","Low","Low",2
"3695","GEF","Lluviosa","Huila","L_H_BB_1","Psittacidae","Brotogeris jugularis","T2P3","Low","Low",1
"3696","GEF","Lluviosa","Huila","L_H_BB_3","Psittacidae","Brotogeris jugularis","T2P3","Low","Low",1
"3697","GEF","Lluviosa","Huila","L_H_BB_1","Accipitridae","Buteo nitidus","T2P3","Low","Low",1
"3698","GEF","Lluviosa","Huila","L_H_BB_2","Picidae","Campephilus melanoleucos","T2P3","Low","Low",1
"3699","GEF","Lluviosa","Huila","L_H_BB_5","Picidae","Campephilus melanoleucos","T2P3","Low","Low",1
"3700","GEF","Lluviosa","Huila","L_H_BB_3","Tyrannidae","Camptostoma obsoletum","T2P3","Low","Low",3
"3701","GEF","Seca","Huila","S_H_BB_33","Troglodytidae","Cantorchilus leucotis","T2P3","Low","Low",2
"3702","GEF","Seca","Huila","S_H_BB_28","Tyrannidae","Capsiempis flaveola","T2P3","Low","Low",1
"3703","GEF","Lluviosa","Huila","L_H_BB_1","Turdidae","Catharus ustulatus","T2P3","Low","Low",1
"3704","GEF","Seca","Huila","S_H_BB_28","Apodidae","Chaetura chapmani","T2P3","Low","Low",5
"3705","GEF","Lluviosa","Huila","L_H_BB_3","Trochilidae","Chalybura buffonii","T2P3","Low","Low",1
"3706","GEF","Lluviosa","Huila","L_H_BB_5","Tyrannidae","Cnemotriccus fuscatus","T2P3","Low","Low",1
"3707","GEF","Seca","Huila","S_H_BB_28","Tyrannidae","Cnemotriccus fuscatus","T2P3","Low","Low",1
"3708","GEF","Seca","Huila","S_H_BB_31","Tyrannidae","Cnemotriccus fuscatus","T2P3","Low","Low",1
"3709","GEF","Lluviosa","Huila","L_H_BB_2","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3710","GEF","Lluviosa","Huila","L_H_BB_4","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3711","GEF","Lluviosa","Huila","L_H_BB_5","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3712","GEF","Seca","Huila","S_H_BB_30","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3713","GEF","Seca","Huila","S_H_BB_31","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3714","GEF","Seca","Huila","S_H_BB_32","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3715","GEF","Seca","Huila","S_H_BB_33","Thraupidae","Coereba flaveola","T2P3","Low","Low",1
"3716","GEF","Lluviosa","Huila","L_H_BB_4","Odontophoridae","Colinus cristatus","T2P3","Low","Low",1
"3717","GEF","Lluviosa","Huila","L_H_BB_1","Columbidae","Columbina minuta","T2P3","Low","Low",1
"3718","GEF","Lluviosa","Huila","L_H_BB_1","Cathartidae","Coragyps atratus","T2P3","Low","Low",13
"3719","GEF","Seca","Huila","S_H_BB_29","Tinamidae","Crypturellus soui","T2P3","Low","Low",1
"3720","GEF","Seca","Huila","S_H_BB_30","Corvidae","Cyanocorax affinis","T2P3","Low","Low",1
"3721","GEF","Seca","Huila","S_H_BB_32","Corvidae","Cyanocorax affinis","T2P3","Low","Low",1
"3722","GEF","Lluviosa","Huila","L_H_BB_4","Vireonidae","Cyclarhis gujanensis","T2P3","Low","Low",1
"3723","GEF","Seca","Huila","S_H_BB_30","Vireonidae","Cyclarhis gujanensis","T2P3","Low","Low",1
"3724","GEF","Seca","Huila","S_H_BB_33","Vireonidae","Cyclarhis gujanensis","T2P3","Low","Low",1
"3725","GEF","Seca","Huila","S_H_BB_33","Thraupidae","Dacnis cayana","T2P3","Low","Low",2
"3726","GEF","Lluviosa","Huila","L_H_BB_2","Thraupidae","Dacnis lineata","T2P3","Low","Low",1
"3727","GEF","Seca","Huila","S_H_BB_30","Trochilidae","Damophila julie","T2P3","Low","Low",1
"3728","GEF","Seca","Huila","S_H_BB_31","Furnariidae","Dendroplex picus","T2P3","Low","Low",1
"3729","GEF","Lluviosa","Huila","L_H_BB_1","Tyrannidae","Elaenia flavogaster","T2P3","Low","Low",1
"3730","GEF","Seca","Huila","S_H_BB_29","Tyrannidae","Elaenia flavogaster","T2P3","Low","Low",1
"3731","GEF","Seca","Huila","S_H_BB_31","Tyrannidae","Elaenia flavogaster","T2P3","Low","Low",1
"3732","GEF","Seca","Huila","S_H_BB_32","Tyrannidae","Elaenia flavogaster","T2P3","Low","Low",1
"3733","GEF","Seca","Huila","S_H_BB_33","Tyrannidae","Elaenia flavogaster","T2P3","Low","Low",4
"3734","GEF","Lluviosa","Huila","L_H_BB_1","Tyrannidae","Empidonax traillii","T2P3","Low","Low",1
"3735","GEF","Lluviosa","Huila","L_H_BB_2","Tyrannidae","Empidonax traillii","T2P3","Low","Low",1
"3736","GEF","Lluviosa","Huila","L_H_BB_5","Thraupidae","Eucometis penicillata","T2P3","Low","Low",2
"3737","GEF","Seca","Huila","S_H_BB_33","Thraupidae","Eucometis penicillata","T2P3","Low","Low",2
"3738","GEF","Seca","Huila","S_H_BB_28","Thraupidae","Euphonia concinna","T2P3","Low","Low",2
"3739","GEF","Lluviosa","Huila","L_H_BB_2","Thraupidae","Euphonia laniirostris","T2P3","Low","Low",1
"3740","GEF","Lluviosa","Huila","L_H_BB_4","Thraupidae","Euphonia laniirostris","T2P3","Low","Low",1
"3741","GEF","Lluviosa","Huila","L_H_BB_5","Thraupidae","Euphonia laniirostris","T2P3","Low","Low",1
"3742","GEF","Seca","Huila","S_H_BB_31","Thraupidae","Euphonia laniirostris","T2P3","Low","Low",2
"3743","GEF","Seca","Huila","S_H_BB_28","Falconidae","Falco sparverius","T2P3","Low","Low",1
"3744","GEF","Seca","Huila","S_H_BB_29","Falconidae","Falco sparverius","T2P3","Low","Low",4
"3745","GEF","Seca","Huila","S_H_BB_30","Thamnophilidae","Formicivora intermedia","T2P3","Low","Low",1
"3746","GEF","Lluviosa","Huila","L_H_BB_1","Psittacidae","Forpus conspicillatus","T2P3","Low","Low",6
"3747","GEF","Lluviosa","Huila","L_H_BB_2","Psittacidae","Forpus conspicillatus","T2P3","Low","Low",1
"3748","GEF","Seca","Huila","S_H_BB_28","Psittacidae","Forpus conspicillatus","T2P3","Low","Low",5
"3749","GEF","Seca","Huila","S_H_BB_33","Galbulidae","Galbula ruficauda","T2P3","Low","Low",2
"3750","GEF","Seca","Huila","S_H_BB_30","Tyrannidae","Hemitriccus margaritaceiventer","T2P3","Low","Low",1
"3751","GEF","Lluviosa","Huila","L_H_BB_1","Falconidae","Herpetotheres cachinnans","T2P3","Low","Low",1
"3752","GEF","Lluviosa","Huila","L_H_BB_1","Vireonidae","Hylophilus flavipes","T2P3","Low","Low",1
"3753","GEF","Seca","Huila","S_H_BB_30","Vireonidae","Hylophilus flavipes","T2P3","Low","Low",1
"3754","GEF","Seca","Huila","S_H_BB_31","Vireonidae","Hylophilus flavipes","T2P3","Low","Low",2
"3755","GEF","Seca","Huila","S_H_BB_33","Vireonidae","Hylophilus flavipes","T2P3","Low","Low",1
"3756","GEF","Seca","Huila","S_H_BB_28","Tyrannidae","Legatus leucophaius","T2P3","Low","Low",1
"3757","GEF","Lluviosa","Huila","L_H_BB_1","Furnariidae","Lepidocolaptes souleyetii","T2P3","Low","Low",1
"3758","GEF","Seca","Huila","S_H_BB_31","Furnariidae","Lepidocolaptes souleyetii","T2P3","Low","Low",1
"3759","GEF","Seca","Huila","S_H_BB_32","Furnariidae","Lepidocolaptes souleyetii","T2P3","Low","Low",1
"3760","GEF","Lluviosa","Huila","L_H_BB_1","Tyrannidae","Leptopogon amaurocephalus","T2P3","Low","Low",1
"3761","GEF","Lluviosa","Huila","L_H_BB_2","Columbidae","Leptotila verreauxi","T2P3","Low","Low",1
"3762","GEF","Seca","Huila","S_H_BB_30","Columbidae","Leptotila verreauxi","T2P3","Low","Low",1
"3763","GEF","Seca","Huila","S_H_BB_31","Columbidae","Leptotila verreauxi","T2P3","Low","Low",1
"3764","GEF","Seca","Huila","S_H_BB_33","Columbidae","Leptotila verreauxi","T2P3","Low","Low",3
"3765","GEF","Lluviosa","Huila","L_H_BB_4","Pipridae","Manacus manacus","T2P3","Low","Low",2
"3766","GEF","Seca","Huila","S_H_BB_30","Pipridae","Manacus manacus","T2P3","Low","Low",1
"3767","GEF","Seca","Huila","S_H_BB_32","Pipridae","Manacus manacus","T2P3","Low","Low",1
"3768","GEF","Seca","Huila","S_H_BB_33","Tyrannidae","Megarynchus pitangua","T2P3","Low","Low",1
"3769","GEF","Lluviosa","Huila","L_H_BB_1","Picidae","Melanerpes rubricapillus","T2P3","Low","Low",1
"3770","GEF","Seca","Huila","S_H_BB_28","Falconidae","Milvago chimachima","T2P3","Low","Low",2
"3771","GEF","Lluviosa","Huila","L_H_BB_1","Mimidae","Mimus gilvus","T2P3","Low","Low",1
"3772","GEF","Lluviosa","Huila","L_H_BB_5","Mimidae","Mimus gilvus","T2P3","Low","Low",1
"3773","GEF","Lluviosa","Huila","L_H_BB_4","Turdidae","Mimus gilvus","T2P3","Low","Low",1
"3774","GEF","Seca","Huila","S_H_BB_28","Tyrannidae","Myiarchus tuberculifer","T2P3","Low","Low",1
"3775","GEF","Seca","Huila","S_H_BB_29","Tyrannidae","Myiarchus tuberculifer","T2P3","Low","Low",1
"3776","GEF","Seca","Huila","S_H_BB_30","Tyrannidae","Myiarchus tuberculifer","T2P3","Low","Low",1
"3777","GEF","Seca","Huila","S_H_BB_33","Tyrannidae","Myiarchus tuberculifer","T2P3","Low","Low",1
"3778","GEF","Seca","Huila","S_H_BB_31","Parulidae","Myiothlypis fulvicauda","T2P3","Low","Low",1
"3779","GEF","Lluviosa","Huila","L_H_BB_3","Tyrannidae","Myiozetetes cayanensis","T2P3","Low","Low",1
"3780","GEF","Lluviosa","Huila","L_H_BB_5","Tyrannidae","Myiozetetes cayanensis","T2P3","Low","Low",1
"3781","GEF","Seca","Huila","S_H_BB_30","Tyrannidae","Myiozetetes cayanensis","T2P3","Low","Low",1
"3782","GEF","Seca","Huila","S_H_BB_33","Tyrannidae","Myiozetetes cayanensis","T2P3","Low","Low",1
